index,epoch,gold_label,predicted_label,predicted_label q2 ffnn,correct q2 ffnn?,predicted_label,predicted_label q2 rnn,predicted_label,predicted_label q3 ffnn,predicted_label,predicted_label q3 rnn,predicted_label,predicted_label q1 ffnn,predicted_label,predicted_label q1 rnn,
6480,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6481,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6482,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6483,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6484,5,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6485,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6486,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6487,5,0,tensor(0),0,1,tensor(4),4,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6488,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6489,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(4),4,
6490,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6491,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6492,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6493,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6494,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6495,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(1),1,
6496,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(1),1,
6497,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(4),4,tensor(0),0,tensor(0),0,
6498,5,0,tensor(0),0,1,tensor(4),4,tensor(0),0,tensor(0),0,tensor(0),0,tensor(4),4,
6499,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(3),3,tensor(0),0,tensor(0),0,
6500,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6501,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6502,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(2),2,
6503,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(3),3,
6504,5,0,tensor(0),0,1,tensor(3),3,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6505,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(1),1,
6506,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6507,5,0,tensor(2),2,0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(3),3,tensor(3),3,
6508,5,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(2),2,
6509,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6510,5,0,tensor(0),0,1,tensor(4),4,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6511,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6512,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6513,5,0,tensor(0),0,1,tensor(4),4,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6514,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6515,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6516,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(3),3,
6517,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6518,5,0,tensor(0),0,1,tensor(2),2,tensor(0),0,tensor(1),1,tensor(0),0,tensor(2),2,
6519,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6520,5,0,tensor(0),0,1,tensor(4),4,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6521,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6522,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6523,5,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(1),1,
6524,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6525,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6526,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6527,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6528,5,0,tensor(0),0,1,tensor(4),4,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6529,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6530,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6531,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6532,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6533,5,0,tensor(0),0,1,tensor(2),2,tensor(0),0,tensor(0),0,tensor(0),0,tensor(3),3,
6534,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6535,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6536,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6537,5,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6538,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6539,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6540,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6541,5,0,tensor(0),0,1,tensor(4),4,tensor(0),0,tensor(0),0,tensor(0),0,tensor(4),4,
6542,5,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6543,5,0,tensor(0),0,1,tensor(3),3,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6544,5,0,tensor(0),0,1,tensor(2),2,tensor(0),0,tensor(0),0,tensor(0),0,tensor(2),2,
6545,5,0,tensor(0),0,1,tensor(3),3,tensor(0),0,tensor(3),3,tensor(0),0,tensor(3),3,
6546,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6547,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(3),3,tensor(0),0,tensor(4),4,
6548,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6549,5,0,tensor(0),0,1,tensor(3),3,tensor(0),0,tensor(4),4,tensor(0),0,tensor(2),2,
6550,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6551,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6552,5,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(3),3,
6553,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6554,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(1),1,
6555,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(2),2,
6556,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6557,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6558,5,0,tensor(0),0,1,tensor(4),4,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6559,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6560,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6561,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6562,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6563,5,0,tensor(0),0,1,tensor(3),3,tensor(0),0,tensor(0),0,tensor(0),0,tensor(1),1,
6564,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6565,5,0,tensor(0),0,1,tensor(2),2,tensor(0),0,tensor(0),0,tensor(0),0,tensor(2),2,
6566,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(2),2,
6567,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(4),4,
6568,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6569,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6570,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6571,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6572,5,0,tensor(0),0,1,tensor(2),2,tensor(0),0,tensor(0),0,tensor(0),0,tensor(2),2,
6573,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6574,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6575,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6576,5,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(3),3,
6577,5,0,tensor(0),0,1,tensor(2),2,tensor(0),0,tensor(0),0,tensor(0),0,tensor(2),2,
6578,5,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6579,5,0,tensor(0),0,1,tensor(2),2,tensor(0),0,tensor(0),0,tensor(0),0,tensor(2),2,
6580,5,0,tensor(0),0,1,tensor(2),2,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6581,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6582,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6583,5,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(3),3,tensor(0),0,tensor(0),0,
6584,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(1),1,
6585,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6586,5,0,tensor(0),0,1,tensor(3),3,tensor(0),0,tensor(0),0,tensor(0),0,tensor(1),1,
6587,5,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(2),2,
6588,5,0,tensor(0),0,1,tensor(2),2,tensor(0),0,tensor(0),0,tensor(0),0,tensor(3),3,
6589,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6590,5,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(1),1,
6591,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(1),1,
6592,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6593,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6594,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(1),1,
6595,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6596,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6597,5,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(1),1,
6598,5,0,tensor(0),0,1,tensor(2),2,tensor(0),0,tensor(0),0,tensor(0),0,tensor(2),2,
6599,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(4),4,tensor(0),0,tensor(1),1,
6600,5,0,tensor(0),0,1,tensor(4),4,tensor(0),0,tensor(0),0,tensor(0),0,tensor(4),4,
6601,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6602,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6603,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6604,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6605,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6606,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6607,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6608,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6609,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6610,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(1),1,
6611,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6612,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6613,5,0,tensor(0),0,1,tensor(2),2,tensor(0),0,tensor(0),0,tensor(0),0,tensor(2),2,
6614,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6615,5,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6616,5,0,tensor(0),0,1,tensor(4),4,tensor(0),0,tensor(3),3,tensor(0),0,tensor(3),3,
6617,5,0,tensor(0),0,1,tensor(2),2,tensor(0),0,tensor(0),0,tensor(0),0,tensor(2),2,
6618,5,0,tensor(0),0,1,tensor(4),4,tensor(0),0,tensor(0),0,tensor(0),0,tensor(4),4,
6619,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6620,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(3),3,tensor(0),0,tensor(0),0,
6621,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6622,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(1),1,
6623,5,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6624,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(4),4,tensor(0),0,tensor(0),0,
6625,5,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(2),2,
6626,5,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(2),2,
6627,5,0,tensor(0),0,1,tensor(3),3,tensor(0),0,tensor(0),0,tensor(0),0,tensor(2),2,
6628,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6629,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6630,5,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6631,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6632,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6633,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(1),1,
6634,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(1),1,
6635,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(1),1,
6636,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6637,5,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(1),1,
6638,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6639,5,0,tensor(0),0,1,tensor(4),4,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6640,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(4),4,
6641,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6642,5,0,tensor(0),0,1,tensor(3),3,tensor(0),0,tensor(0),0,tensor(0),0,tensor(1),1,
6643,5,0,tensor(0),0,1,tensor(2),2,tensor(0),0,tensor(0),0,tensor(0),0,tensor(2),2,
6644,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6645,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(2),2,
6646,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(1),1,
6647,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6648,5,0,tensor(0),0,1,tensor(4),4,tensor(0),0,tensor(0),0,tensor(0),0,tensor(4),4,
6649,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6650,5,0,tensor(0),0,1,tensor(4),4,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6651,5,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6652,5,0,tensor(0),0,1,tensor(4),4,tensor(0),0,tensor(3),3,tensor(0),0,tensor(3),3,
6653,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6654,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(1),1,
6655,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(1),1,
6656,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(1),1,
6657,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6658,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6659,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6660,5,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(3),3,
6661,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6662,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6663,5,0,tensor(0),0,1,tensor(4),4,tensor(0),0,tensor(0),0,tensor(0),0,tensor(3),3,
6664,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(4),4,
6665,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6666,5,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(3),3,tensor(0),0,tensor(0),0,
6667,5,0,tensor(0),0,1,tensor(2),2,tensor(0),0,tensor(0),0,tensor(0),0,tensor(2),2,
6668,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6669,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(4),4,tensor(0),0,tensor(4),4,
6670,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6671,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6672,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6673,5,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(3),3,tensor(0),0,tensor(3),3,
6674,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6675,5,0,tensor(0),0,1,tensor(2),2,tensor(0),0,tensor(0),0,tensor(0),0,tensor(3),3,
6676,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(1),1,
6677,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(1),1,
6678,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6679,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6680,5,0,tensor(0),0,1,tensor(4),4,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6681,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(1),1,
6682,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6683,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6684,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6685,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6686,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6687,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6688,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6689,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6690,5,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(1),1,
6691,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6692,5,0,tensor(0),0,1,tensor(3),3,tensor(0),0,tensor(2),2,tensor(0),0,tensor(2),2,
6693,5,0,tensor(0),0,1,tensor(3),3,tensor(0),0,tensor(0),0,tensor(0),0,tensor(2),2,
6694,5,0,tensor(4),4,0,tensor(4),4,tensor(0),0,tensor(4),4,tensor(0),0,tensor(4),4,
6695,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6696,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6697,5,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6698,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(3),3,tensor(0),0,tensor(4),4,
6699,5,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(2),2,
6700,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(1),1,
6701,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6702,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6703,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6704,5,0,tensor(0),0,1,tensor(3),3,tensor(0),0,tensor(3),3,tensor(0),0,tensor(3),3,
6705,5,0,tensor(0),0,1,tensor(2),2,tensor(0),0,tensor(0),0,tensor(0),0,tensor(2),2,
6706,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(1),1,
6707,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6708,5,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(1),1,
6709,5,0,tensor(0),0,1,tensor(4),4,tensor(0),0,tensor(0),0,tensor(0),0,tensor(3),3,
6710,5,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(1),1,
6711,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6712,5,0,tensor(0),0,1,tensor(3),3,tensor(0),0,tensor(2),2,tensor(0),0,tensor(4),4,
6713,5,0,tensor(0),0,1,tensor(4),4,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6714,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6715,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(1),1,
6716,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,
6717,5,0,tensor(0),0,1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(0),0,tensor(4),4,
6718,5,0,tensor(0),0,1,tensor(1),1,tensor(0),0,tensor(0),0,tensor(0),0,tensor(1),1,
